"Sample","Date","DateNr","dDay1","dDay2","dDay3","Station","Area","31UE_ED50","31UN_ED50","Year","Month","Season","Salinity","Temperature","CHLFa"
"WISS.20020506",20020506,"37412",4506,4508,125,"WISS","OS",549996.38,5717181.05,2002,5,"spring","30.690000000000001","10.43","6.7999999999999998"
"WISS.20020515",20020515,"5/15/2002",4515,4517,134,"WISS","OS",549996.38,5717181.05,2002,5,"spring","30.43","12.800000000000001","9.2799999999999994"
"WISS.20020603",20020603,"37321",4534,4536,153,"WISS","OS",549996.38,5717181.05,2002,6,"summer","31.530000000000001","15.550000000000001","8.8599999999999994"
"WISS.20020619",20020619,"6/19/2002",4550,4552,169,"WISS","OS",549996.38,5717181.05,2002,6,"summer","32.009999999999998","17.449999999999999","6.3600000000000003"
"WISS.20020703",20020703,"37322",4564,4566,183,"WISS","OS",549996.38,5717181.05,2002,7,"summer","32.5","17.210000000000001","4.3600000000000003"
"WISS.20020717",20020717,"7/17/2002",4578,4580,197,"WISS","OS",549996.38,5717181.05,2002,7,"summer","32.350000000000001","17.93","4.6600000000000001"
"WISS.20020801",20020801,"37264",4593,4595,212,"WISS","OS",549996.38,5717181.05,2002,8,"summer","32.479999999999997","20.059999999999999","6.3200000000000003"
"WISS.20020814",20020814,"8/14/2002",4606,4608,225,"WISS","OS",549996.38,5717181.05,2002,8,"summer","32.420000000000002","20.5","2.8199999999999998"
"WISS.20020826",20020826,"8/26/2002",4618,4620,237,"WISS","OS",549996.38,5717181.05,2002,8,"summer","32.399999999999999","20.670000000000002","4.0599999999999996"
"WISS.20020916",20020916,"9/16/2002",4639,4641,258,"WISS","OS",549996.38,5717181.05,2002,9,"autumn","32.509999999999998","18.710000000000001","2.5800000000000001"
"WISS.20021002",20021002,"37297",4655,4657,274,"WISS","OS",549996.38,5717181.05,2002,10,"autumn","31.120000000000001","16.52","1.72"
"WISS.20021015",20021015,"10/15/2002",4668,4670,287,"WISS","OS",549996.38,5717181.05,2002,10,"autumn","31.460000000000001","13.630000000000001","17.600000000000001"
"WISS.20021118",20021118,"11/18/2002",4702,4704,321,"WISS","OS",549996.38,5717181.05,2002,11,"autumn","32.210000000000001","10.26","1.8400000000000001"
"WISS.20021217",20021217,"12/17/2002",4731,4733,350,"WISS","OS",549996.38,5717181.05,2002,12,"winter","31.870000000000001","4.5300000000000002","0.85999999999999999"
"WISS.20030115",20030115,"1/15/2003",4760,4762,14,"WISS","OS",549996.38,5717181.05,2003,1,"winter","31.129999999999999","3.9300000000000002","1.24"
"WISS.20030212",20030212,"37957",4788,4790,42,"WISS","OS",549996.38,5717181.05,2003,2,"winter","30.710000000000001","4.2400000000000002","1.04"
"WISS.20030305",20030305,"37744",4809,4811,63,"WISS","OS",549996.38,5717181.05,2003,3,"spring","30.66","4.3799999999999999","2.8999999999999999"
"WISS.20030318",20030318,"3/18/2003",4822,4824,76,"WISS","OS",549996.38,5717181.05,2003,3,"spring","30.899999999999999","5.8600000000000003","4.6799999999999997"
"WISS.20030401",20030401,"37625",4836,4838,90,"WISS","OS",549996.38,5717181.05,2003,4,"spring","31.010000000000002","7.8799999999999999","16.399999999999999"
"WISS.20030415",20030415,"4/15/2003",4850,4852,104,"WISS","OS",549996.38,5717181.05,2003,4,"spring","30.800000000000001","8.3200000000000003","8.9800000000000004"
"WISS.20030428",20030428,"4/28/2003",4863,4865,117,"WISS","OS",549996.38,5717181.05,2003,4,"spring","30.899999999999999","11.19","13.199999999999999"
"WISS.20030514",20030514,"5/14/2003",4879,4881,133,"WISS","OS",549996.38,5717181.05,2003,5,"spring","30.68","13.5","10.4"
"WISS.20030527",20030527,"5/27/2003",4892,4894,146,"WISS","OS",549996.38,5717181.05,2003,5,"spring","30.809999999999999","14.130000000000001","3.2200000000000002"
"WISS.20030611",20030611,"37931",4907,4909,161,"WISS","OS",549996.38,5717181.05,2003,6,"summer","32.18","17.539999999999999","2.1400000000000001"
"WISS.20030623",20030623,"6/23/2003",4919,4921,173,"WISS","OS",549996.38,5717181.05,2003,6,"summer","33.090000000000003","18.649999999999999","7.2199999999999998"
"WISS.20030715",20030715,"7/15/2003",4941,4943,195,"WISS","OS",549996.38,5717181.05,2003,7,"summer","32.850000000000001","20.390000000000001","4.2400000000000002"
"WISS.20030805",20030805,"37749",4962,4964,216,"WISS","OS",549996.38,5717181.05,2003,8,"summer","34.460000000000001","21.530000000000001","3.7400000000000002"
"WISS.20030818",20030818,"8/18/2003",4975,4977,229,"WISS","OS",549996.38,5717181.05,2003,8,"summer","33.299999999999997","21.77","5.1799999999999997"
"WISS.20030902",20030902,"37661",4990,4992,244,"WISS","OS",549996.38,5717181.05,2003,9,"autumn","33.210000000000001","19.149999999999999","3.4399999999999999"
"WISS.20030916",20030916,"9/16/2003",5004,5006,258,"WISS","OS",549996.38,5717181.05,2003,9,"autumn","32.890000000000001","18.539999999999999","2.6800000000000002"
"WISS.20030930",20030930,"9/30/2003",5018,5020,272,"WISS","OS",549996.38,5717181.05,2003,9,"autumn","33.469999999999999","17.120000000000001","2.2400000000000002"
"WISS.20031014",20031014,"10/14/2003",5032,5034,286,"WISS","OS",549996.38,5717181.05,2003,10,"autumn","33.159999999999997","13.85","2.0800000000000001"
"WISS.20031112",20031112,"37966",5061,5063,315,"WISS","OS",549996.38,5717181.05,2003,11,"autumn","33.200000000000003","8.9800000000000004","4.6399999999999997"
"WISS.20031210",20031210,"37906",5089,5091,343,"WISS","OS",549996.38,5717181.05,2003,12,"winter","32.990000000000002","6.8099999999999996","1.24"
"WISS.20040120",20040120,"1/20/2004",5130,5132,19,"WISS","OS",549996.38,5717181.05,2004,1,"winter","32.030000000000001","5.3799999999999999","1.1799999999999999"
"WISS.20040217",20040217,"2/17/2004",5158,5160,47,"WISS","OS",549996.38,5717181.05,2004,2,"winter","34.039999999999999","6.2699999999999996","NA"
"WISS.20040302",20040302,"38020",5172,5174,61,"WISS","OS",549996.38,5717181.05,2004,3,"spring","30.460000000000001","4.4199999999999999","1.54"
"WISS.20040317",20040317,"3/17/2004",5187,5189,76,"WISS","OS",549996.38,5717181.05,2004,3,"spring","31.66","5.7300000000000004","4.6399999999999997"
"WISS.20040330",20040330,"3/30/2004",5200,5202,89,"WISS","OS",549996.38,5717181.05,2004,3,"spring","31.850000000000001","7.29","3.98"
"WISS.20040413",20040413,"4/13/2004",5214,5216,103,"WISS","OS",549996.38,5717181.05,2004,4,"spring","32.460000000000001","8.7799999999999994","4.2400000000000002"
"WISS.20040426",20040426,"4/26/2004",5227,5229,116,"WISS","OS",549996.38,5717181.05,2004,4,"spring","32.590000000000003","10.94","16.600000000000001"
"WISS.20040510",20040510,"38265",5241,5243,130,"WISS","OS",549996.38,5717181.05,2004,5,"spring","32.969999999999999","12.15","4.04"
"WISS.20040524",20040524,"5/24/2004",5255,5257,144,"WISS","OS",549996.38,5717181.05,2004,5,"spring","31.739999999999998","14.210000000000001","8.0999999999999996"
"WISS.20040615",20040615,"6/15/2004",5277,5279,166,"WISS","OS",549996.38,5717181.05,2004,6,"summer","32.219999999999999","17.16","4.6399999999999997"
"WISS.20040706",20040706,"38145",5298,5300,187,"WISS","OS",549996.38,5717181.05,2004,7,"summer","32.979999999999997","17.350000000000001","6.7000000000000002"
"WISS.20040720",20040720,"7/20/2004",5312,5314,201,"WISS","OS",549996.38,5717181.05,2004,7,"summer","33.380000000000003","18.379999999999999","3.6400000000000001"
"WISS.20040803",20040803,"38054",5326,5328,215,"WISS","OS",549996.38,5717181.05,2004,8,"summer","33.619999999999997","20.48","3.3999999999999999"
"WISS.20040818",20040818,"8/18/2004",5341,5343,230,"WISS","OS",549996.38,5717181.05,2004,8,"summer","33.299999999999997","20.75","2.8799999999999999"
"WISS.20040901",20040901,"37995",5355,5357,244,"WISS","OS",549996.38,5717181.05,2004,9,"autumn","33.310000000000002","18.579999999999998","3.02"
"WISS.20040914",20040914,"9/14/2004",5368,5370,257,"WISS","OS",549996.38,5717181.05,2004,9,"autumn","32.770000000000003","18.390000000000001","2.4399999999999999"
"WISS.20040928",20040928,"9/28/2004",5382,5384,271,"WISS","OS",549996.38,5717181.05,2004,9,"autumn","33.130000000000003","15.470000000000001","2.6200000000000001"
"WISS.20041012",20041012,"38331",5396,5398,285,"WISS","OS",549996.38,5717181.05,2004,10,"autumn","33.189999999999998","13.550000000000001","2.1000000000000001"
"WISS.20041108",20041108,"38210",5423,5425,312,"WISS","OS",549996.38,5717181.05,2004,11,"autumn","33.479999999999997","11.34","1.0800000000000001"
"WISS.20041214",20041214,"12/14/2004",5459,5461,348,"WISS","OS",549996.38,5717181.05,2004,12,"winter","31","6.8799999999999999","0.78000000000000003"
"WISS.20050118",20050118,"1/18/2005",5494,5496,17,"WISS","OS",549996.38,5717181.05,2005,1,"winter","NA","NA","NA"
"WISS.20050216",20050216,"2/16/2005",5523,5525,46,"WISS","OS",549996.38,5717181.05,2005,2,"winter","33.140000000000001","5.0599999999999996","0.95999999999999996"
"WISS.20050314",20050314,"3/14/2005",5549,5551,72,"WISS","OS",549996.38,5717181.05,2005,3,"spring","30.5","4.1900000000000004","2.6200000000000001"
"WISS.20050330",20050330,"3/30/2005",5565,5567,88,"WISS","OS",549996.38,5717181.05,2005,3,"spring","31.010000000000002","7","11.4"
"WISS.20050412",20050412,"38690",5578,5580,101,"WISS","OS",549996.38,5717181.05,2005,4,"spring","31.02","8.3100000000000005","13.800000000000001"
"WISS.20050426",20050426,"4/26/2005",5592,5594,115,"WISS","OS",549996.38,5717181.05,2005,4,"spring","32.18","10.119999999999999","6.4400000000000004"
"WISS.20050511",20050511,"38661",5607,5609,130,"WISS","OS",549996.38,5717181.05,2005,5,"spring","31.02","11.59","16.199999999999999"
"WISS.20050524",20050524,"5/24/2005",5620,5622,143,"WISS","OS",549996.38,5717181.05,2005,5,"spring","30.32","13.07","23"
"WISS.20050607",20050607,"38539",5634,5636,157,"WISS","OS",549996.38,5717181.05,2005,6,"summer","31.289999999999999","15.119999999999999","2.1600000000000001"
"WISS.20050620",20050620,"6/20/2005",5647,5649,170,"WISS","OS",549996.38,5717181.05,2005,6,"summer","31.620000000000001","16.920000000000002","3.2200000000000002"
"WISS.20050705",20050705,"38479",5662,5664,185,"WISS","OS",549996.38,5717181.05,2005,7,"summer","31.460000000000001","19.079999999999998","2.6000000000000001"
"WISS.20050719",20050719,"7/19/2005",5676,5678,199,"WISS","OS",549996.38,5717181.05,2005,7,"summer","32.009999999999998","20.120000000000001","4.6799999999999997"
"WISS.20050802",20050802,"38391",5690,5692,213,"WISS","OS",549996.38,5717181.05,2005,8,"summer","31.68","19.030000000000001","1.8799999999999999"
"WISS.20050830",20050830,"8/30/2005",5718,5720,241,"WISS","OS",549996.38,5717181.05,2005,8,"summer","32.350000000000001","18.5","1.8400000000000001"
"WISS.20050831",20050831,"8/31/2005",5719,5721,242,"WISS","OS",549996.38,5717181.05,2005,8,"summer","NA","NA","NA"
"WISS.20050912",20050912,"38695",5731,5733,254,"WISS","OS",549996.38,5717181.05,2005,9,"autumn","34.689999999999998","20.120000000000001","1.74"
"WISS.20050926",20050926,"9/26/2005",5745,5747,268,"WISS","OS",549996.38,5717181.05,2005,9,"autumn","33.299999999999997","18.059999999999999","1.8"
"WISS.20051025",20051025,"10/25/2005",5774,5776,297,"WISS","OS",549996.38,5717181.05,2005,10,"autumn","32.590000000000003","14.23","1"
"WISS.20051122",20051122,"11/22/2005",5802,5804,325,"WISS","OS",549996.38,5717181.05,2005,11,"autumn","32.439999999999998","10.27","0.78000000000000003"
"WISS.20051221",20051221,"12/21/2005",5831,5833,354,"WISS","OS",549996.38,5717181.05,2005,12,"winter","32.630000000000003","6.2400000000000002","1.04"
"ZIJP.19900103",19900103,"32933",0,2,2,"ZIJP","OS",575993.59,5722303.3,1990,1,"winter","29.390000000000001","5.4000000000000004","0.40000000000000002"
"ZIJP.19900130",19900130,"1/30/1990",27,29,29,"ZIJP","OS",575993.59,5722303.3,1990,1,"winter","28.800000000000001","5.5999999999999996","0.80000000000000004"
"ZIJP.19900227",19900227,"2/27/1990",55,57,57,"ZIJP","OS",575993.59,5722303.3,1990,2,"winter","29.289999999999999","6.9000000000000004","1.3"
"ZIJP.19900326",19900326,"3/26/1990",82,84,84,"ZIJP","OS",575993.59,5722303.3,1990,3,"spring","28.120000000000001","8.6999999999999993","26.800000000000001"
"ZIJP.19900423",19900423,"4/23/1990",110,112,112,"ZIJP","OS",575993.59,5722303.3,1990,4,"spring","30.879999999999999","10.300000000000001","2.2000000000000002"
"ZIJP.19900521",19900521,"5/21/1990",138,140,140,"ZIJP","OS",575993.59,5722303.3,1990,5,"spring","30.620000000000001","15.699999999999999","8.6999999999999993"
"ZIJP.19900619",19900619,"6/19/1990",167,169,169,"ZIJP","OS",575993.59,5722303.3,1990,6,"summer","30.82","17.5","23.300000000000001"
"ZIJP.19900717",19900717,"7/17/1990",195,197,197,"ZIJP","OS",575993.59,5722303.3,1990,7,"summer","30.739999999999998","18.399999999999999","15.6"
"ZIJP.19900814",19900814,"8/14/1990",223,225,225,"ZIJP","OS",575993.59,5722303.3,1990,8,"summer","31.550000000000001","21","7.2999999999999998"
"ZIJP.19900911",19900911,"33186",251,253,253,"ZIJP","OS",575993.59,5722303.3,1990,9,"autumn","31.32","17.600000000000001","3.2000000000000002"
"ZIJP.19901015",19901015,"10/15/1990",285,287,287,"ZIJP","OS",575993.59,5722303.3,1990,10,"autumn","30.600000000000001","14.199999999999999","0.83999999999999997"
"ZIJP.19901106",19901106,"33035",307,309,309,"ZIJP","OS",575993.59,5722303.3,1990,11,"autumn","30.969999999999999","10.1","0.90000000000000002"
"ZIJP.19901203",19901203,"32944",334,336,336,"ZIJP","OS",575993.59,5722303.3,1990,12,"winter","31.07","7.0999999999999996","0.40000000000000002"
"ZIJP.19910109",19910109,"33482",371,373,8,"ZIJP","OS",575993.59,5722303.3,1991,1,"winter","30.43","4.9000000000000004","0.54000000000000004"
"ZIJP.19910205",19910205,"33360",398,400,35,"ZIJP","OS",575993.59,5722303.3,1991,2,"winter","30.52","1.3999999999999999","0.62"
"ZIJP.19910305",19910305,"33361",426,428,63,"ZIJP","OS",575993.59,5722303.3,1991,3,"spring","30.530000000000001","3.3999999999999999","0.62"
"ZIJP.19910403",19910403,"33301",455,457,92,"ZIJP","OS",575993.59,5722303.3,1991,4,"spring","30.530000000000001","8","3.48"
"ZIJP.19910507",19910507,"33424",489,491,126,"ZIJP","OS",575993.59,5722303.3,1991,5,"spring","30.469999999999999","9.3000000000000007","7.1399999999999997"
"ZIJP.19910604",19910604,"33334",517,519,154,"ZIJP","OS",575993.59,5722303.3,1991,6,"summer","30.82","12.699999999999999","3.7000000000000002"
"ZIJP.19910702",19910702,"33276",545,547,182,"ZIJP","OS",575993.59,5722303.3,1991,7,"summer","28.890000000000001","16","8.9000000000000004"
"ZIJP.19910730",19910730,"7/30/1991",573,575,210,"ZIJP","OS",575993.59,5722303.3,1991,7,"summer","30.23","19.800000000000001","8.3000000000000007"
"ZIJP.19910827",19910827,"8/27/1991",601,603,238,"ZIJP","OS",575993.59,5722303.3,1991,8,"summer","30.489999999999998","20.399999999999999","15.699999999999999"
"ZIJP.19910924",19910924,"9/24/1991",629,631,266,"ZIJP","OS",575993.59,5722303.3,1991,9,"autumn","32.049999999999997","17.699999999999999","2.6600000000000001"
"ZIJP.19911021",19911021,"10/21/1991",656,658,293,"ZIJP","OS",575993.59,5722303.3,1991,10,"autumn","30.940000000000001","12.1","2.6600000000000001"
"ZIJP.19911120",19911120,"11/20/1991",686,688,323,"ZIJP","OS",575993.59,5722303.3,1991,11,"autumn","31.059999999999999","7.7000000000000002","0.56000000000000005"
"ZIJP.19911218",19911218,"12/18/1991",714,716,351,"ZIJP","OS",575993.59,5722303.3,1991,12,"winter","31.399999999999999","4","0.73999999999999999"
"ZIJP.19920114",19920114,"1/14/1992",741,743,13,"ZIJP","OS",575993.59,5722303.3,1992,1,"winter","26.859999999999999","5","0.40000000000000002"
"ZIJP.19920211",19920211,"33910",769,771,41,"ZIJP","OS",575993.59,5722303.3,1992,2,"winter","29.640000000000001","3.7999999999999998","0.76000000000000001"
"ZIJP.19920310",19920310,"33880",797,799,69,"ZIJP","OS",575993.59,5722303.3,1992,3,"spring","30.609999999999999","6.4000000000000004","0.90000000000000002"
"ZIJP.19920407",19920407,"33789",825,827,97,"ZIJP","OS",575993.59,5722303.3,1992,4,"spring","28.280000000000001","7.7000000000000002","2.98"
"ZIJP.19920511",19920511,"33913",859,861,131,"ZIJP","OS",575993.59,5722303.3,1992,5,"spring","29.07","11.9","3.04"
"ZIJP.19920616",19920616,"6/16/1992",895,897,167,"ZIJP","OS",575993.59,5722303.3,1992,6,"summer","29.43","18.899999999999999","9.0999999999999996"
"ZIJP.19920707",19920707,"33792",916,918,188,"ZIJP","OS",575993.59,5722303.3,1992,7,"summer","29.859999999999999","19.399999999999999","10.300000000000001"
"ZIJP.19920804",19920804,"33702",944,946,216,"ZIJP","OS",575993.59,5722303.3,1992,8,"summer","29.879999999999999","20.300000000000001","19.600000000000001"
"ZIJP.19920907",19920907,"33794",978,980,250,"ZIJP","OS",575993.59,5722303.3,1992,9,"autumn","29.149999999999999","16.300000000000001","12"
"ZIJP.19921006",19921006,"33765",1007,1009,279,"ZIJP","OS",575993.59,5722303.3,1992,10,"autumn","30.960000000000001","14.6","3.2799999999999998"
"ZIJP.19921103",19921103,"33674",1035,1037,307,"ZIJP","OS",575993.59,5722303.3,1992,11,"autumn","30.510000000000002","8.5999999999999996","0.73999999999999999"
"ZIJP.19921201",19921201,"33615",1063,1065,335,"ZIJP","OS",575993.59,5722303.3,1992,12,"winter","30.489999999999998","7.9000000000000004","0.92000000000000004"
"ZIJP.19921222",19921222,"12/22/1992",1084,1086,356,"ZIJP","OS",575993.59,5722303.3,1992,12,"winter","30.510000000000002","6.2000000000000002","0.57999999999999996"
"ZIJP.19930112",19930112,"34304",1105,1107,11,"ZIJP","OS",575993.59,5722303.3,1993,1,"winter","29.469999999999999","4.5999999999999996","0.76000000000000001"
"ZIJP.19930209",19930209,"34214",1133,1135,39,"ZIJP","OS",575993.59,5722303.3,1993,2,"winter","29.739999999999998","5.2000000000000002","0.56000000000000005"
"ZIJP.19930302",19930302,"34003",1154,1156,60,"ZIJP","OS",575993.59,5722303.3,1993,3,"spring","30.34","3.8999999999999999","NA"
"ZIJP.19930330",19930330,"3/30/1993",1182,1184,88,"ZIJP","OS",575993.59,5722303.3,1993,3,"spring","29.920000000000002","6.4000000000000004","3.3199999999999998"
"ZIJP.19930427",19930427,"4/27/1993",1210,1212,116,"ZIJP","OS",575993.59,5722303.3,1993,4,"spring","29.52","12","8.6999999999999993"
"ZIJP.19930525",19930525,"5/25/1993",1238,1240,144,"ZIJP","OS",575993.59,5722303.3,1993,5,"spring","30.280000000000001","15.699999999999999","30.899999999999999"
"ZIJP.19930622",19930622,"6/22/1993",1266,1268,172,"ZIJP","OS",575993.59,5722303.3,1993,6,"summer","28.879999999999999","17.699999999999999","27.399999999999999"
